state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Banana,Banana - Ripe,06/02/2009,2100,2300,2200
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Bengal Gram(Gram)(Whole),Desi (Whole),03/15/2022,4500,4650,4600
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Black Gram Dal (Urd Dal),Black Gram Dal,08/06/2008,6400,6600,6500
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Brinjal,Round/Long,04/03/2019,780,850,800
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Cabbage,Cabbage,10/22/2018,450,480,470
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Cauliflower,Local,08/14/2013,450,500,480
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Green Chilli,Green Chilly,05/11/2006,2000,2200,2100
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Gur(Jaggery),Red,05/01/2017,2300,2450,2400
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Maize,Yellow,03/24/2009,1780,1810,1800
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Mustard,Lohi Black,09/25/2023,3300,3450,3400
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Mustard Oil,Mustard Oil,08/19/2008,8900,9090,9000
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Onion,Red,09/26/2008,780,866,800
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Paddy(Dhan)(Common),Fine,09/03/2000,2300,2450,2400
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Peas cod,Peas cod,09/26/2023,890,1090,1000
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Potato,Local,02/17/2004,450,500,480
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Rice,III,12/25/2002,2340,2540,2500
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Tomato,Deshi,06/12/2021,760,790,780
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Wheat,Dara,08/17/2011,2000,2100,2040
Uttar Pradesh,Kanpur,Rura,Apple,Apple,07/04/2022,5500,5800,5800
Uttar Pradesh,Kanpur,Rura,Bajra(Pearl Millet/Cumbu),Deshi,06/27/2011,1300,1400,1400
Uttar Pradesh,Kanpur,Rura,Banana,Banana - Ripe,10/04/2013,2200,2800,2800
Uttar Pradesh,Kanpur,Rura,Barley (Jau),Dara,12/16/2013,1300,1400,1400
Uttar Pradesh,Kanpur,Rura,Bottle gourd,Bottle Gourd,07/09/2016,800,900,900
Uttar Pradesh,Kanpur,Rura,Brinjal,Brinjal,11/03/2015,950,1000,1000
Uttar Pradesh,Kanpur,Rura,Cabbage,Cabbage,09/14/2005,800,900,900
Uttar Pradesh,Kanpur,Rura,Cauliflower,African Sarson,08/06/2004,800,900,900
Uttar Pradesh,Kanpur,Rura,Ghee,Ghee,03/13/2018,28000,29000,29000
Uttar Pradesh,Kanpur,Rura,Green Chilli,Green Chilly,10/27/2010,400,500,500
Uttar Pradesh,Kanpur,Rura,Green Gram (Moong)(Whole),Ankola,11/05/2005,5500,5800,5800
Uttar Pradesh,Kanpur,Rura,Guava,Guava,01/02/2002,800,900,900
Uttar Pradesh,Kanpur,Rura,Jowar(Sorghum),Annigeri,06/05/2011,1300,1400,1400
Uttar Pradesh,Kanpur,Rura,Maize,Hybrid Yellow (Cattle Feed),10/26/2023,1400,1500,1500
Uttar Pradesh,Kanpur,Rura,Mustard,Sarson(Black),08/15/2003,3400,3800,3800
Uttar Pradesh,Kanpur,Rura,Onion,Red,06/28/2012,800,900,900
Uttar Pradesh,Kanpur,Rura,Paddy(Dhan)(Basmati),1121,07/03/2014,1770,1775,1775
Uttar Pradesh,Kanpur,Rura,Paddy(Dhan)(Common),Common,10/23/2010,1750,1752,1752
Uttar Pradesh,Kanpur,Rura,Potato,Desi,01/01/2025,800,900,900
Uttar Pradesh,Kanpur,Rura,Pumpkin,Other,04/03/2009,1300,1400,1400
Uttar Pradesh,Kanpur,Rura,Raddish,Other,03/25/2012,800,900,900
Uttar Pradesh,Kanpur,Rura,Tomato,Deshi,11/11/2021,800,900,900
Uttar Pradesh,Kanpur,Rura,Wheat,Dara,08/21/2000,1755,1800,1800
Uttar Pradesh,Kanpur,Rura,Wood,Beete (Rose),02/27/2001,400,500,500
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Onion,Red,04/25/2003,890,900,900
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Potato,F.A.Q.,06/21/2022,430,440,440
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Tomato,Local,09/04/2023,840,850,850
Uttar Pradesh,Khiri (Lakhimpur),Tikonia,Gur(Jaggery),Khandsari,12/24/2010,3000,3200,3100
Uttar Pradesh,Khiri (Lakhimpur),Tikonia,Gur(Jaggery),Other,06/22/2022,475,525,500
Uttar Pradesh,Khiri (Lakhimpur),Tikonia,Gur(Jaggery),Pathari,02/27/2011,2050,2150,2100
Uttar Pradesh,Khiri (Lakhimpur),Tikonia,Pumpkin,Pumpkin,12/01/2025,320,380,350
Uttar Pradesh,Khiri (Lakhimpur),Tikonia,White Pumpkin,White Pumpkin,04/21/2014,280,340,310
Uttar Pradesh,Lakhimpur,Paliakala,Apple,Kasmir/Shimla - II,11/07/2023,6390,6435,6410
Uttar Pradesh,Lakhimpur,Paliakala,Arhar Dal(Tur Dal),Arhar Dal(Tur),03/11/2025,6350,6410,6380
Uttar Pradesh,Lakhimpur,Paliakala,Banana,Banana - Ripe,03/31/2014,1750,1800,1785
Uttar Pradesh,Lakhimpur,Paliakala,Banana - Green,Banana - Green,07/02/2025,620,730,670
Uttar Pradesh,Lakhimpur,Paliakala,Bottle gourd,Bottle Gourd,07/20/2021,1020,1080,1050
Uttar Pradesh,Lakhimpur,Paliakala,Brinjal,Brinjal,01/08/2023,930,1000,960
Uttar Pradesh,Lakhimpur,Paliakala,Cabbage,Cabbage,09/02/2009,660,730,700
Uttar Pradesh,Lakhimpur,Paliakala,Capsicum,Capsicum,03/23/2012,1690,1750,1720
Uttar Pradesh,Lakhimpur,Paliakala,Cauliflower,Cauliflower,06/30/2012,650,740,710
Uttar Pradesh,Lakhimpur,Paliakala,Field Pea,Field Pea,06/16/2023,820,890,860
Uttar Pradesh,Lakhimpur,Paliakala,Garlic,Garlic,12/14/2006,2510,2560,2540
Uttar Pradesh,Lakhimpur,Paliakala,Ginger(Green),Green Ginger,12/25/2011,3500,3600,3540
Uttar Pradesh,Lakhimpur,Paliakala,Grapes,Annabesahai,01/16/2021,4210,4260,4240
Uttar Pradesh,Lakhimpur,Paliakala,Green Chilli,Green Chilly,12/18/2014,1850,1930,1890
Uttar Pradesh,Lakhimpur,Paliakala,Gur(Jaggery),Pathari,11/20/2002,2400,2460,2430
Uttar Pradesh,Lakhimpur,Paliakala,Mustard,Sarson(Black),10/02/2000,3050,3110,3085
Uttar Pradesh,Lakhimpur,Paliakala,Mustard Oil,Mustard Oil,08/17/2025,9220,9300,9245
Uttar Pradesh,Lakhimpur,Paliakala,Onion,Red,11/28/2007,800,870,850
Uttar Pradesh,Lakhimpur,Paliakala,Orange,Nagpuri,04/05/2005,1710,1790,1750
Uttar Pradesh,Lakhimpur,Paliakala,Pomegranate,Pomogranate,08/11/2020,4110,4160,4140
Uttar Pradesh,Lakhimpur,Paliakala,Potato,Potato,05/08/2008,490,530,500
Uttar Pradesh,Lakhimpur,Paliakala,Pumpkin,Pumpkin,04/04/2010,1090,1150,1120
Uttar Pradesh,Lakhimpur,Paliakala,Rice,Coarse,11/02/2016,2230,2300,2250
Uttar Pradesh,Lakhimpur,Paliakala,Sugar,Chini,06/10/2011,3415,3470,3440
Uttar Pradesh,Lakhimpur,Paliakala,Tomato,Tomato,11/28/2012,650,730,690
Uttar Pradesh,Lakhimpur,Paliakala,Wheat,Dara,12/24/2005,1820,1860,1845
Uttar Pradesh,Mahoba,Charkhari,Bengal Gram(Gram)(Whole),999,03/11/2013,4000,4100,4050
Uttar Pradesh,Mahoba,Charkhari,Black Gram (Urd Beans)(Whole),Black Gram (Whole),03/30/2011,3700,3800,3750
Uttar Pradesh,Mahoba,Charkhari,Mustard,Big 100 Kg,07/11/2021,3400,3500,3450
Uttar Pradesh,Mahoba,Charkhari,Wheat,147 Average,05/27/2009,1800,1850,1825
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Arhar Dal(Tur Dal),Arhar Dal(Tur),02/19/2000,5800,6500,6200
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Rice,1009 Kar,08/18/2003,1800,2300,2000
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Wheat,Dara,06/18/2003,1650,1800,1735
Uttar Pradesh,Mirzapur,Mirzapur,Apple,Delicious,10/05/2020,6200,6290,6250
Uttar Pradesh,Mirzapur,Mirzapur,Arhar Dal(Tur Dal),Arhar Dal(Tur),08/29/2002,6840,6910,6875
Uttar Pradesh,Mirzapur,Mirzapur,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,02/17/2002,5400,5470,5430
Uttar Pradesh,Mirzapur,Mirzapur,Bengal Gram(Gram)(Whole),Desi (Whole),11/01/2003,4960,5060,5010
Uttar Pradesh,Mirzapur,Mirzapur,Black Gram Dal (Urd Dal),Black Gram Dal,09/21/2007,6390,6470,6430
Uttar Pradesh,Mirzapur,Mirzapur,Bottle gourd,Bottle Gourd,04/12/2023,945,1010,980
Uttar Pradesh,Mirzapur,Mirzapur,Brinjal,Brinjal,04/12/2023,790,850,820
Uttar Pradesh,Mirzapur,Mirzapur,Garlic,Desi,11/01/2024,1960,2050,2000
Uttar Pradesh,Mirzapur,Mirzapur,Ginger(Green),Green Ginger,05/28/2025,5300,5400,5360
Uttar Pradesh,Mirzapur,Mirzapur,Green Chilli,Green Chilly,05/15/2012,1460,1545,1500
Uttar Pradesh,Mirzapur,Mirzapur,Gur(Jaggery),Red,04/30/2009,3145,3200,3170
Uttar Pradesh,Mirzapur,Mirzapur,Lentil (Masur)(Whole),Masoor Gola,01/22/2021,4375,4445,4410
Uttar Pradesh,Mirzapur,Mirzapur,Mustard,Sarson(Black),01/22/2006,4065,4120,4090
Uttar Pradesh,Mirzapur,Mirzapur,Mustard Oil,Mustard Oil,11/20/2024,9830,9940,9880
Uttar Pradesh,Mirzapur,Mirzapur,Onion,Red,01/06/2013,830,885,860
Uttar Pradesh,Mirzapur,Mirzapur,Peas(Dry),Peas(Dry),10/07/2000,4845,4910,4880
Uttar Pradesh,Mirzapur,Mirzapur,Potato,Potato,08/22/2009,580,625,600
Uttar Pradesh,Mirzapur,Mirzapur,Rice,Coarse,06/02/2019,2300,2345,2320
Uttar Pradesh,Mirzapur,Mirzapur,Tomato,Tomato,06/29/2001,475,530,500
Uttar Pradesh,Mirzapur,Mirzapur,Wheat,Dara,10/06/2019,1925,1970,1950
Uttar Pradesh,Muradabad,Sambhal,Apple,Delicious,10/29/2019,3900,4260,4130
Uttar Pradesh,Muradabad,Sambhal,Banana - Green,Banana - Green,01/01/2022,300,420,360
Uttar Pradesh,Muradabad,Sambhal,Brinjal,Other,02/24/2013,390,520,460
Uttar Pradesh,Muradabad,Sambhal,Cabbage,Other,01/21/2003,200,470,260
Uttar Pradesh,Muradabad,Sambhal,Onion,Red,08/14/2005,470,610,530
Uttar Pradesh,Muradabad,Sambhal,Paddy(Dhan)(Common),Paddy,01/22/2019,1928,1945,1932
Uttar Pradesh,Muradabad,Sambhal,Peas(Dry),Other,09/27/2020,360,560,400
Uttar Pradesh,Muradabad,Sambhal,Potato,Desi,10/30/2025,410,500,460
Uttar Pradesh,Muradabad,Sambhal,Tomato,Deshi,08/18/2019,360,535,450
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Apple,Delicious,04/17/2007,5800,5850,5820
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Banana - Green,Banana - Green,03/11/2000,1260,1340,1310
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Barley (Jau),Dara,06/24/2010,1450,1950,1940
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Bottle gourd,Bottle Gourd,04/16/2016,1250,1300,1280
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Brinjal,Brinjal,12/23/2000,1000,1060,1030
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Carrot,Carrot,08/03/2000,600,660,630
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Cauliflower,Cauliflower,06/28/2010,650,720,700
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Garlic,Garlic,01/16/2002,2050,2100,2090
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Green Chilli,Green Chilly,10/03/2000,2230,2300,2260
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Gur(Jaggery),Yellow,06/15/2010,2400,2600,2510
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Lemon,Lemon,04/03/2020,2620,2700,2660
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Maize,Yellow,03/12/2002,1700,1950,1930
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Mousambi(Sweet Lime),Mousambi,04/26/2004,2560,2650,2610
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Mustard,Mustard,04/21/2001,4050,4130,4100
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Mustard Oil,Mustard Oil,04/08/2025,9230,9285,9270
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Onion,Red,07/10/2020,830,920,890
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Papaya,Papaya,06/09/2014,1130,1200,1170
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Potato,Desi,12/18/2002,600,650,615
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Pumpkin,Pumpkin,02/16/2000,750,830,800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Rice,III,01/23/2000,2650,2725,2700
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Tomato,Tomato,04/18/2004,1030,1100,1070
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Wheat,Dara,10/09/2024,1750,1980,1965
Uttar Pradesh,Muzaffarnagar,Shahpur,Apple,Apple,06/27/2016,0,0,2600
Uttar Pradesh,Muzaffarnagar,Shahpur,Bottle gourd,Bottle Gourd,12/09/2023,0,0,420
Uttar Pradesh,Muzaffarnagar,Shahpur,Carrot,Carrot,11/07/2021,0,0,490
Uttar Pradesh,Muzaffarnagar,Shahpur,Green Chilli,Green Chilly,04/25/2011,0,0,1005
Uttar Pradesh,Muzaffarnagar,Shahpur,Gur(Jaggery),Yellow,05/24/2020,0,0,2240
Uttar Pradesh,Muzaffarnagar,Shahpur,Onion,Onion,01/15/2005,0,0,980
Uttar Pradesh,Muzaffarnagar,Shahpur,Plum,Plum,09/12/2020,0,0,570
Uttar Pradesh,Muzaffarnagar,Shahpur,Pumpkin,Pumpkin,12/31/2021,0,0,400
Uttar Pradesh,Muzaffarnagar,Shahpur,Raddish,Raddish,12/02/2016,0,0,330
Uttar Pradesh,Muzaffarnagar,Shahpur,Rice,Common,11/17/2014,0,0,3900
Uttar Pradesh,Muzaffarnagar,Shahpur,Wheat,Other,01/15/2008,0,0,1900
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Ber(Zizyphus/Borehannu),Other,04/22/2019,1000,1200,1150
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Bhindi(Ladies Finger),Bhindi,03/25/2010,1000,1200,1150
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Brinjal,Brinjal,08/12/2004,400,500,440
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Carrot,Carrot,05/16/2019,400,500,440
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Cauliflower,Local,03/18/2009,300,400,340
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Cucumbar(Kheera),Cucumbar,11/12/2021,800,1000,900
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Green Chilli,Green Chilly,07/11/2010,1000,1200,1100
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Green Peas,Green Peas,05/09/2020,1000,1200,1100
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Lemon,Lemon,06/23/2022,3000,3200,3100
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Onion,Red,04/06/2002,1000,1200,1100
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Papaya,Papaya,11/07/2008,800,1000,900
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Potato,Local,01/30/2011,400,500,440
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Pumpkin,Pumpkin,03/05/2010,400,500,470
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Raddish,Raddish,07/13/2009,250,300,260
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Tomato,Local,02/15/2000,800,1000,900
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Wood,Other,10/19/2009,250,300,295
Uttar Pradesh,Raebarelli,Lalganj,Paddy(Dhan)(Common),Common,01/23/2022,1750,1750,1750
Uttar Pradesh,Raebarelli,Lalganj,Potato,Desi,06/06/2001,450,550,500
Uttar Pradesh,Rampur,Milak,Mustard,Mustard,07/15/2009,3300,3400,3350
Uttar Pradesh,Rampur,Milak,Potato,Desi,01/08/2011,480,510,495
Uttar Pradesh,Rampur,Milak,Wheat,Other,12/31/2005,1900,1910,1905
Uttar Pradesh,Saharanpur,Chutmalpur,Apple,Apple,10/19/2004,3850,4100,3950
Uttar Pradesh,Saharanpur,Chutmalpur,Banana,Banana - Ripe,06/04/2011,1150,1250,1200
Uttar Pradesh,Saharanpur,Chutmalpur,Cabbage,Cabbage,07/29/2021,480,600,520
Uttar Pradesh,Saharanpur,Chutmalpur,Carrot,Carrot,11/03/2014,450,600,500
Uttar Pradesh,Saharanpur,Chutmalpur,Ginger(Green),Green Ginger,11/27/2001,3700,3900,3800
Uttar Pradesh,Saharanpur,Chutmalpur,Green Chilli,Green Chilly,09/18/2018,2150,2350,2250
Uttar Pradesh,Saharanpur,Chutmalpur,Onion,Onion,11/15/2009,920,1130,1050
Uttar Pradesh,Saharanpur,Chutmalpur,Peas cod,Peas cod,12/23/2020,820,980,900
Uttar Pradesh,Saharanpur,Chutmalpur,Potato,Potato,08/16/2004,480,620,560
Uttar Pradesh,Saharanpur,Chutmalpur,Raddish,Raddish,04/14/2025,360,480,420
Uttar Pradesh,Saharanpur,Chutmalpur,Tomato,Tomato,06/15/2003,980,1260,1120
Uttar Pradesh,Saharanpur,Devband,Bottle gourd,Bottle Gourd,02/06/2008,500,650,600
Uttar Pradesh,Saharanpur,Devband,Brinjal,Arkasheela Mattigulla,11/16/2004,450,540,500
Uttar Pradesh,Saharanpur,Devband,Carrot,Carrot,04/16/2004,300,450,360
Uttar Pradesh,Saharanpur,Devband,Cauliflower,African Sarson,02/12/2012,200,300,250
Uttar Pradesh,Saharanpur,Devband,Cucumbar(Kheera),Cucumbar,03/25/2002,600,750,700
Uttar Pradesh,Saharanpur,Devband,Ginger(Green),Green Ginger,02/03/2020,3100,3300,3200
Uttar Pradesh,Saharanpur,Devband,Green Chilli,Green Chilly,08/22/2001,1200,1350,1300
Uttar Pradesh,Saharanpur,Devband,Onion,Red,08/06/2002,450,600,500
Uttar Pradesh,Saharanpur,Devband,Papaya (Raw),Other,08/06/2001,600,800,700
Uttar Pradesh,Saharanpur,Devband,Potato,Desi,11/30/2001,250,300,280
Uttar Pradesh,Saharanpur,Devband,Tomato,Deshi,08/09/2023,450,550,500
Uttar Pradesh,Saharanpur,Gangoh,Apple,Kasmir/Shimla - II,01/08/2000,6445,6500,6475
Uttar Pradesh,Saharanpur,Gangoh,Banana,Medium,01/12/2010,1140,1180,1165
Uttar Pradesh,Saharanpur,Gangoh,Brinjal,Round/Long,04/30/2023,645,670,660
Uttar Pradesh,Saharanpur,Gangoh,Cabbage,Cabbage,11/02/2011,435,465,450
Uttar Pradesh,Saharanpur,Gangoh,Carrot,Carrot,01/20/2021,440,455,445
Uttar Pradesh,Saharanpur,Gangoh,Field Pea,Field Pea,08/02/2013,1345,1370,1360
Uttar Pradesh,Saharanpur,Gangoh,Garlic,Garlic,02/27/2014,1875,1910,1890
Uttar Pradesh,Saharanpur,Gangoh,Ginger(Green),Green Ginger,09/05/2018,2730,2755,2745
Uttar Pradesh,Saharanpur,Gangoh,Green Chilli,Green Chilly,12/08/2013,2025,2055,2040
Uttar Pradesh,Saharanpur,Gangoh,Guava,Guava,02/25/2004,1855,1955,1945
Uttar Pradesh,Saharanpur,Gangoh,Gur(Jaggery),Disara,03/04/2011,2425,2475,2450
Uttar Pradesh,Saharanpur,Gangoh,Onion,Red,10/17/2002,1430,1455,1440
Uttar Pradesh,Saharanpur,Gangoh,Papaya,Papaya,11/20/2004,1730,1755,1745
Uttar Pradesh,Saharanpur,Gangoh,Potato,Desi,12/30/2023,530,555,545
Uttar Pradesh,Saharanpur,Gangoh,Pumpkin,Pumpkin,08/24/2008,645,660,650
Uttar Pradesh,Saharanpur,Gangoh,Raddish,Raddish,07/10/2013,285,310,295
Uttar Pradesh,Saharanpur,Gangoh,Sweet Potato,Sweet Potato,06/29/2003,1125,1160,1145
Uttar Pradesh,Saharanpur,Gangoh,Tomato,Deshi,10/05/2023,1325,1350,1340
Uttar Pradesh,Saharanpur,Gangoh,Wheat,Dara,12/22/2017,1745,1770,1760
Uttar Pradesh,Saharanpur,Gangoh,Wood,Beete (Rose),04/11/2023,415,450,440
Uttar Pradesh,Saharanpur,Nakud,Banana - Green,Banana - Green,01/19/2007,1000,1200,1100
Uttar Pradesh,Saharanpur,Nakud,Cabbage,Cabbage,01/21/2002,400,500,450
Uttar Pradesh,Saharanpur,Nakud,Cauliflower,Cauliflower,05/21/2007,400,500,440
Uttar Pradesh,Saharanpur,Nakud,Green Peas,Other,10/24/2004,1100,1200,1150
Uttar Pradesh,Saharanpur,Nakud,Onion,1st Sort,03/08/2013,1000,1200,1120
Uttar Pradesh,Saharanpur,Nakud,Potato,Other,01/03/2019,500,600,540
Uttar Pradesh,Saharanpur,Nakud,Raddish,Other,06/08/2009,300,400,360
Uttar Pradesh,Saharanpur,Nakud,Wood,Other,06/24/2007,250,300,280
Uttar Pradesh,Saharanpur,Nanuta,Apple,Apple,10/12/2010,4700,5000,4900
Uttar Pradesh,Saharanpur,Nanuta,Banana,Medium,10/20/2023,1200,1400,1300
Uttar Pradesh,Saharanpur,Nanuta,Banana - Green,Banana - Green,04/19/2023,900,1100,1000
Uttar Pradesh,Saharanpur,Nanuta,Bottle gourd,Bottle Gourd,02/04/2007,800,900,850
Uttar Pradesh,Saharanpur,Nanuta,Brinjal,Round/Long,07/20/2020,900,1000,950
Uttar Pradesh,Saharanpur,Nanuta,Cabbage,Cabbage,02/26/2020,300,500,400
Uttar Pradesh,Saharanpur,Nanuta,Carrot,Carrot,08/28/2007,400,550,500
Uttar Pradesh,Saharanpur,Nanuta,Green Chilli,Green Chilly,07/08/2010,1200,1300,1250
Uttar Pradesh,Saharanpur,Nanuta,Groundnut,Hybrid,12/16/2021,4800,5000,4900
Uttar Pradesh,Saharanpur,Nanuta,Guava,Guava,01/30/2004,1300,1450,1400
Uttar Pradesh,Saharanpur,Nanuta,Mustard,Sarson(Black),09/02/2023,3800,4100,4000
Uttar Pradesh,Saharanpur,Nanuta,Onion,Red,08/27/2011,1000,1200,1100
Uttar Pradesh,Saharanpur,Nanuta,Papaya,Papaya,03/13/2017,1200,1500,1300
Uttar Pradesh,Saharanpur,Nanuta,Peas Wet,Other,10/09/2012,900,1050,1000
Uttar Pradesh,Saharanpur,Nanuta,Potato,Desi,10/29/2008,400,600,500
Uttar Pradesh,Saharanpur,Nanuta,Pumpkin,Pumpkin,08/29/2021,350,500,400
Uttar Pradesh,Saharanpur,Nanuta,Raddish,Raddish,12/04/2009,300,450,400
Uttar Pradesh,Saharanpur,Nanuta,Tomato,Tomato,03/20/2017,900,1050,1000
Uttar Pradesh,Saharanpur,Nanuta,Wheat,Dara,02/22/2014,1800,2000,1900
Uttar Pradesh,Saharanpur,Nanuta,Wood,Other,05/11/2016,350,500,450
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Banana - Green,Banana - Green,02/16/2006,600,800,700
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Bottle gourd,Bottle Gourd,04/23/2024,700,900,800
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Brinjal,Brinjal,10/15/2015,600,800,700
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Carrot,Carrot,01/08/2012,400,500,450
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Cauliflower,Cauliflower,01/16/2000,400,600,500
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Green Chilli,Green Chilly,12/30/2003,1100,1300,1200
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Green Peas,Green Peas,10/26/2001,700,900,800
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Onion,Red,04/28/2022,600,800,700
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Papaya,Papaya,04/14/2021,700,900,800
Uttar Pradesh,Shahjahanpur,Jalalabad,Brinjal,Round/Long,06/23/2000,460,480,470
Uttar Pradesh,Shahjahanpur,Jalalabad,Cauliflower,Cauliflower,11/28/2021,390,410,400
Uttar Pradesh,Shahjahanpur,Jalalabad,Colacasia,Colacasia,02/12/2015,1500,1600,1550
Uttar Pradesh,Shahjahanpur,Jalalabad,Potato,Potato,03/18/2004,440,480,460
Uttar Pradesh,Shahjahanpur,Jalalabad,Raddish,Raddish,11/26/2001,300,340,320
Uttar Pradesh,Shahjahanpur,Jalalabad,Tomato,Tomato,10/16/2016,680,720,700
Uttar Pradesh,Sitapur,Viswan,Gur(Jaggery),Other,06/08/2005,2000,2100,2050
Uttar Pradesh,Sitapur,Viswan,Lentil (Masur)(Whole),Other,02/11/2005,4200,4300,4250
Uttar Pradesh,Sitapur,Viswan,Onion,Other,04/29/2010,600,800,700
Uttar Pradesh,Sitapur,Viswan,Potato,Desi,07/17/2005,500,700,600
Uttar Pradesh,Sitapur,Viswan,Wheat,Other,11/14/2002,1700,1800,1750
Uttar Pradesh,Sitapur,Viswan,Wood,Other,07/23/2020,200,380,240
Uttar Pradesh,Sonbhadra,Dudhi,Cauliflower,Cauliflower,03/08/2008,400,500,500
Uttar Pradesh,Sonbhadra,Dudhi,Peas Wet,Peas Wet,12/10/2022,700,800,800
Uttar Pradesh,Sonbhadra,Dudhi,Raddish,Raddish,09/29/2004,500,600,600
Uttar Pradesh,Sonbhadra,Robertsganj,Arhar Dal(Tur Dal),Arhar Dal(Tur),01/29/2016,6700,6730,6715
Uttar Pradesh,Sonbhadra,Robertsganj,Barley (Jau),Dara,10/07/2020,1650,1750,1700
Uttar Pradesh,Sonbhadra,Robertsganj,Bengal Gram(Gram)(Whole),Desi (Whole),10/12/2000,5050,5100,5075
Uttar Pradesh,Sonbhadra,Robertsganj,Bottle gourd,Bottle Gourd,06/03/2012,850,900,885
Uttar Pradesh,Sonbhadra,Robertsganj,Brinjal,Brinjal,01/03/2001,750,800,785
Uttar Pradesh,Sonbhadra,Robertsganj,Cauliflower,Cauliflower,10/01/2008,450,530,490
Uttar Pradesh,Sonbhadra,Robertsganj,Garlic,Garlic,04/15/2013,1750,1840,1810
Uttar Pradesh,Sonbhadra,Robertsganj,Green Chilli,Green Chilly,04/04/2017,1600,1700,1650
Uttar Pradesh,Sonbhadra,Robertsganj,Gur(Jaggery),Red,10/04/2016,3200,3240,3220
Uttar Pradesh,Sonbhadra,Robertsganj,Mustard,Lohi Black,10/21/2012,4000,4070,4035
